Source,Target,Weight
usapromise,ncdd,1
usapromise,cspc_dc,1
usapromise,usafmc,1
usconvoproject,unitedntogether,1
usconvoproject,electedwomen,1
usconvoproject,intentinsights,1
usconvoproject,bfcircles,1
usconvoproject,demworksinc,1
usconvoproject,peggyholman,1
usconvoproject,fairvote,1
usconvoproject,congressfdn,1
usconvoproject,afpeacebuilding,1
usconvoproject,recitynetwork,1
usconvoproject,vbplibrary,1
usconvoproject,issueonereform,1
usconvoproject,some1totellitto,1
usconvoproject,identitywoman,1
usconvoproject,icivics,1
usconvoproject,bntlyd,1
usconvoproject,theraycenter,1
usconvoproject,theckgroup,1
usconvoproject,kclibrary,1
usconvoproject,publichumility,1
usconvoproject,3minstoryteller,1
usconvoproject,villagesquareus,1
usconvoproject,bealiveinside,1
usconvoproject,tgthrweremember,1
usconvoproject,convocafe,1
usconvoproject,issuevoter,1
usconvoproject,ballotready,1
usconvoproject,commongroundcom,1
usconvoproject,hdxacademy,1
usconvoproject,ncoc,1
usconvoproject,carolinewlee,1
usconvoproject,intlistening,1
usconvoproject,daysofdialogue,1
usconvoproject,ncdd,1
usconvoproject,gencitizen,1
usconvoproject,teentalkhotline,1
usconvoproject,thedreamcorps,1
usconvoproject,harwoodinst,1
usconvoproject,healthydem,1
usconvoproject,nicdinstitute,1
usconvoproject,niforums,1
usconvoproject,civilgovernment,1
usconvoproject,voporg,1
usconvoproject,usapromise,1
usconvoproject,askbigqs,1
usconvoproject,aspeninstitute,1
usconvoproject,synaccord,1
usconvoproject,apa,1
usconvoproject,wedobetterus,1
usconvoproject,civilitycenter,1
usconvoproject,theklc,1
usconvoproject,sllforg,1
usconvoproject,moneyinpolitics,1
usconvoproject,aspencitizen,1
usconvoproject,sharedstudios,1
usconvoproject,talking_eyes,1
usconvoproject,jacobzhess,1
usconvoproject,peacealliance,1
usconvoproject,seedsofpeace,1
usconvoproject,2civilityorg,1
usconvoproject,thisiscivity,1
usconvoproject,listenfirstproj,1
usconvoproject,citizenuniv,1
usconvoproject,commongood,1
usconvoproject,outreachexprts,1
usconvoproject,echolistening,1
usconvoproject,adpaascu,1
usconvoproject,danni816,1
usconvoproject,steamboat_inst,1
usconvoproject,polisatduke,1
usconvoproject,gennation,1
usconvoproject,consensuskc,1
usconvoproject,helloluckycards,1
usconvoproject,georgiaforward,1
usconvoproject,givingtuesday,1
usconvoproject,dukealumni,1
usconvoproject,villagesquareca,1
usconvoproject,hyland,1
usconvoproject,podcastbrunch,1
usconvoproject,npvote,1
usconvoproject,ucfreelistening,1
usconvoproject,ivn,1
usconvoproject,mcarcasson,1
usconvoproject,civichall,1
usconvoproject,nealinp,1
usconvoproject,future500,1
usconvoproject,bplboston,1
usconvoproject,purpleamericaus,1
usconvoproject,cwfellowship,1
usconvoproject,takebackorg,1
usconvoproject,inspire2vote,1
usconvoproject,onbeing,1
usconvoproject,publicdialoguec,1
usconvoproject,pns_news,1
usconvoproject,bayareaconvlab,1
usconvoproject,electionscience,1
usconvoproject,emergingissues,1
usconvoproject,qideas,1
usconvoproject,risenowus,1
usconvoproject,ctzndiscourse,1
usconvoproject,younginvincible,1
usconvoproject,uscpolfuture,1
usconvoproject,allsidesnow,1
usconvoproject,compassionsamo,1
usconvoproject,dignityinst,1
usconvoproject,planspark,1
usconvoproject,braverangels,1
usconvoproject,citiesofservice,1
usconvoproject,bigtentnation,1
usconvoproject,erasemeanness,1
usconvoproject,free_ic,1
usconvoproject,thecommon_party,1
usconvoproject,thinkthoroughly,1
usconvoproject,welcomingusa,1
usconvoproject,ckinstitute,1
usconvoproject,theautry,1
usconvoproject,thecharter,1
usconvoproject,procon_org,1
usconvoproject,kitchentable_d,1
usconvoproject,mactionproject,1
usconvoproject,nationalcivic,1
usconvoproject,villagesquarefl,1
usconvoproject,activistheology,1
usconvoproject,andrewgoodmanf,1
usconvoproject,pbproject,1
usconvoproject,momentum_comm,1
usconvoproject,ampublicsquare,1
usconvoproject,campusvote,1
usconvoproject,bpc_bipartisan,1
usconvoproject,asklistenlearn,1
usconvoproject,uniteamerica,1
usconvoproject,prudhommejeff,1
usconvoproject,leadershipnc,1
usconvoproject,hnmcp,1
usconvoproject,convergencectr,1
usconvoproject,coffeepartyusa,1
usconvoproject,indie_voting,1
usconvoproject,essentialprtnrs,1
usconvoproject,pantsuitpolitic,1
usconvoproject,alalibrary,1
usconvoproject,fdp_tweets,1
usconvoproject,bportcomdev,1
usconvoproject,helpgoodagency,1
usconvoproject,sueamccormack,1
usconvoproject,civicdesign,1
usconvoproject,representus,1
usconvoproject,2thetable,1
usconvoproject,publicagenda,1
usconvoproject,opengovmetrics,1
usconvoproject,davenportinst,1
usconvoproject,livingroomconvo,1
usconvoproject,evdem,1
usconvoproject,trustedsharing,1
usconvoproject,mccourtneyinst,1
usconvoproject,tri_ash,1
usconvoproject,tischcollege,1
usconvoproject,nhlistens,1
usconvoproject,mic_partners,1
usconvoproject,urbanruralact,1
usconvoproject,fixitshow,1
usconvoproject,squishtalks,1
usconvoproject,rsi,1
usconvoproject,narrative4,1
uscpolfuture,braverangels,1
uscpolfuture,listenfirstproj,1
uscpolfuture,afpeacebuilding,1
uscpolfuture,demworksinc,1
uscpolfuture,uchipolitics,1
uscpolfuture,villagesquareus,1
uscpolfuture,mccourtneyinst,1
uscpolfuture,urbanruralact,1
uscpolfuture,teachforamerica,1
uscpolfuture,davenportinst,1
uscpolfuture,commongroundcom,1
uscpolfuture,campusvote,1
uscpolfuture,procon_org,1
uscpolfuture,movecafwd,1
villagesquareca,movecafwd,1
villagesquareca,ivn,1
villagesquareca,villagesquarefl,1
villagesquareca,villagesquareus,1
villagesquareca,representus,1
villagesquareca,evdem,1
villagesquareca,nicdinstitute,1
villagesquareca,instlocgov,1
villagesquareca,ncdd,1
villagesquareca,niforums,1
villagesquareca,davenportinst,1
villagesquareca,thisiscivity,1
villagesquarefl,civilgovernment,1
villagesquarefl,icivics,1
villagesquarefl,ivn,1
villagesquarefl,commongood,1
villagesquarefl,ampublicsquare,1
villagesquarefl,livingroomconvo,1
villagesquarefl,villagesquareca,1
villagesquarefl,braverangels,1
villagesquarefl,askbigqs,1
villagesquarefl,essentialprtnrs,1
villagesquarefl,niforums,1
villagesquarefl,aspeninstitute,1
villagesquarefl,bfcircles,1
villagesquarefl,allsidesnow,1
villagesquarefl,2thetable,1
villagesquarefl,publicdialoguec,1
villagesquarefl,adpaascu,1
villagesquarefl,commongroundcom,1
villagesquarefl,hdxacademy,1
villagesquarefl,bpc_bipartisan,1
villagesquarefl,jacobzhess,1
villagesquarefl,welcomingusa,1
villagesquarefl,ballotready,1
villagesquarefl,thisiscivity,1
villagesquarefl,mactionproject,1
villagesquarefl,nationalcivic,1
villagesquarefl,coffeepartyusa,1
villagesquarefl,free_ic,1
villagesquarefl,bigtentnation,1
villagesquarefl,villagesquareus,1
villagesquarefl,thecommon_party,1
villagesquarefl,listenfirstproj,1
villagesquarefl,nicdinstitute,1
villagesquarefl,ncdd,1
villagesquareus,aspencitizen,1
villagesquareus,commongroundcom,1
villagesquareus,civilgovernment,1
villagesquareus,urbanruralact,1
villagesquareus,askbigqs,1
villagesquareus,essentialprtnrs,1
villagesquareus,listenfirstproj,1
villagesquareus,issueonereform,1
villagesquareus,thinkthoroughly,1
villagesquareus,onbeing,1
villagesquareus,polisatduke,1
villagesquareus,thecommon_party,1
villagesquareus,bigtentnation,1
villagesquareus,allsidesnow,1
villagesquareus,publicagenda,1
villagesquareus,ncoc,1
villagesquareus,bfcircles,1
villagesquareus,mactionproject,1
villagesquareus,nealinp,1
villagesquareus,free_ic,1
villagesquareus,healthydem,1
villagesquareus,unitedntogether,1
villagesquareus,coffeepartyusa,1
villagesquareus,thisiscivity,1
villagesquareus,adpaascu,1
villagesquareus,hnmcp,1
villagesquareus,braverangels,1
villagesquareus,publicdialoguec,1
villagesquareus,livingroomconvo,1
villagesquareus,2thetable,1
villagesquareus,convergencectr,1
villagesquareus,ckinstitute,1
villagesquareus,nicdinstitute,1
villagesquareus,bpc_bipartisan,1
villagesquareus,ncdd,1
villagesquareus,villagesquareca,1
villagesquareus,procon_org,1
villagesquareus,representus,1
villagesquareus,hdxacademy,1
villagesquareus,intlistening,1
villagesquareus,ivn,1
villagesquareus,villagesquarefl,1
villagesquareus,nationalcivic,1
villagesquareus,aspeninstitute,1
villagesquareus,commongood,1
villagesquareus,uscpolfuture,1
villagesquareus,niforums,1
villagesquareus,talking_eyes,1
villagesquareus,uniteamerica,1
villagesquareus,mccourtneyinst,1
villagesquareus,fixitshow,1
villagesquareus,narrative4,1
villagesquareus,davenportinst,1
voporg,publicagenda,1
voporg,publicdialoguec,1
voporg,thecommon_party,1
voporg,procon_org,1
voporg,nicdinstitute,1
voporg,congressfdn,1
voporg,doplinger,1
voporg,unitedntogether,1
voporg,issuevoter,1
voporg,allsidesnow,1
voporg,villagesquareus,1
voporg,ivn,1
voporg,ncdd,1
voporg,fairvote,1
voporg,niforums,1
voporg,listenfirstproj,1
voporg,npvote,1
voporg,opengovmetrics,1
voporg,essentialprtnrs,1
voporg,livingroomconvo,1
voporg,representus,1
voporg,healthydem,1
voporg,fixitshow,1
voporg,issueonereform,1
voporg,pbproject,1
voporg,kitchentable_d,1
voporg,dmcforciviclife,1
voporg,ampublicsquare,1
voporg,civilgovernment,1
voporg,bigtentnation,1
weavetheppl,onbeing,1
weavetheppl,villagesquareus,1
weavetheppl,hdxacademy,1
weavetheppl,3minstoryteller,1
weavetheppl,teentalkhotline,1
weavetheppl,nicdinstitute,1
weavetheppl,thisiscivity,1
weavetheppl,villagesquarefl,1
weavetheppl,bfcircles,1
weavetheppl,braverangels,1
weavetheppl,ncdd,1
weavetheppl,commongroundcom,1
weavetheppl,aspeninstitute,1
weavetheppl,marnitastable,1
weavetheppl,consensuskc,1
weavetheppl,gencitizen,1
weavetheppl,aspencitizen,1
weavetheppl,bpc_bipartisan,1
weavetheppl,some1totellitto,1
weavetheppl,citizenuniv,1
weavetheppl,bigtentnation,1
weavetheppl,livingroomconvo,1
weavetheppl,givingtuesday,1
weavetheppl,davenportinst,1
weavetheppl,kitchentable_d,1
weavetheppl,ncoc,1
weavetheppl,nationalcivic,1
weavetheppl,fdp_tweets,1
weavetheppl,jacobzhess,1
weavetheppl,mactionproject,1
weavetheppl,essentialprtnrs,1
weavetheppl,convergencectr,1
weavetheppl,urbanruralact,1
weavetheppl,listenfirstproj,1
weavetheppl,listenthemovie,1
weavetheppl,welcomingusa,1
weavetheppl,allsidesnow,1
weavetheppl,ucfreelistening,1
weavetheppl,apeaceofmymind1,1
wedobetterus,ckinstitute,1
wedobetterus,mactionproject,1
wedobetterus,mccourtneyinst,1
wedobetterus,unitedntogether,1
wedobetterus,hdxacademy,1
wedobetterus,coffeepartyusa,1
wedobetterus,npvote,1
welcomingusa,evdem,1
welcomingusa,listenfirstproj,1
welcomingusa,familiesfreedom,1
welcomingusa,citizenuniv,1
welcomingusa,kclibrary,1
welcomingusa,afpeacebuilding,1
welcomingusa,thecharter,1
welcomingusa,bplboston,1
welcomingusa,essentialprtnrs,1
welcomingusa,givingtuesday,1
welcomingusa,instlocgov,1
welcomingusa,nationalcivic,1
welcomingusa,alalibrary,1
welcomingusa,aspeninstitute,1
welcomingusa,aspencitizen,1
welcomingusa,verainstitute,1
welcomingusa,braverangels,1
welcomingusa,americans4arts,1
welcomingusa,thisiscivity,1
welcomingusa,bpc_bipartisan,1
welcomingusa,publicagenda,1
welistenusa,listenfirstproj,1
welistenusa,some1totellitto,1
welistenusa,ncdd,1
wethepeople,cfinst_org,1
wethepeople,healthydem,1
wethepeople,fairvote,1
wethepeople,ampublicsquare,1
wethepeople,citizenuniv,1
wethepeople,essentialprtnrs,1
wethepeople,openprimaryusa,1
wethepeople,indie_voting,1
wethepeople,electionscience,1
wethepeople,thecharter,1
wethepeople,sllforg,1
wethepeople,usapromise,1
wethepeople,usafmc,1
wethepeople,uniteamerica,1
wethepeople,ivn,1
wethepeople,livingroomconvo,1
wethepeople,mccourtneyinst,1
wethepeople,villagesquareus,1
wethepeople,nicdinstitute,1
wethepeople,ncdd,1
wethepeople,purpleamericaus,1
wethepeople,gencitizen,1
wethepeople,future500,1
wethepeople,takebackorg,1
wethepeople,coffeepartyusa,1
wethepeople,convergencectr,1
wethepeople,rsi,1
wethepeople,npvote,1
wethepeople,electedwomen,1
wethepeople,aspencitizen,1
wethepeople,adpaascu,1
wethepeople,allsidesnow,1
wethepeople,demworksinc,1
wethepeople,wedobetterus,1
wethepeople,braverangels,1
wethepeople,younginvincible,1
wethepeople,civicdesign,1
wethepeople,deploy_us,1
wethepeople,voporg,1
wethepeople,bigtentnation,1
wethepeople,ncoc,1
wethepeople,asbcouncil,1
wethepeople,issuevoter,1
wethepeople,evdem,1
wethepeople,instlocgov,1
wethepeople,inspire2vote,1
wethepeople,icivics,1
wethepeople,procon_org,1
wethepeople,ballotready,1
wethepeople,publicdialoguec,1
wethepeople,askbigqs,1
wethepeople,issueonereform,1
wethepeople,pbproject,1
wethepeople,representus,1
wethepeople,listenfirstproj,1
wethepeople,citiesofservice,1
wethepeople,publicagenda,1
wethepeople,campusvote,1
wethepeople,mactionproject,1
yearoflistening,braverangels,1
yearoflistening,pantsuitpolitic,1
yearoflistening,ncdd,1
yearoflistening,unitedntogether,1
yearoflistening,allsidesnow,1
younginvincible,sustainpeace,1
younginvincible,movecafwd,1
younginvincible,npvote,1
younginvincible,givingtuesday,1
younginvincible,unitedntogether,1
younginvincible,publicagenda,1
younginvincible,campus_leaders,1
younginvincible,studentpirgs,1
younginvincible,andrewgoodmanf,1
younginvincible,campusvote,1
younginvincible,issuevoter,1
younginvincible,codepink,1
younginvincible,naacp,1
younginvincible,aspeninstitute,1
younginvincible,ballotready,1
2civilityorg,civilgovernment,1
2civilityorg,consensuskc,1
2civilityorg,daysofdialogue,1
2civilityorg,demworksinc,1
2civilityorg,hdxacademy,1
2civilityorg,itsbbmg,1
2civilityorg,nationalcivic,1
2civilityorg,peaceovrviolnce,1
2civilityorg,pns_news,1
2civilityorg,thedreamcorps,1
abqpeacejustice,electionscience,1
abqpeacejustice,fairvote,1
abqpeacejustice,moneyinpolitics,1
abqpeacejustice,respect_ability,1
abqpeacejustice,takebackorg,1
afpeacebuilding,afsc_org,1
afpeacebuilding,beyond_conflict,1
afpeacebuilding,cbipractice,1
afpeacebuilding,charlie_mbb,1
afpeacebuilding,conresglobal,1
afpeacebuilding,createforpeace,1
afpeacebuilding,cureviolence,1
afpeacebuilding,essentialprtnrs,1
afpeacebuilding,ff_intl,1
afpeacebuilding,givingtuesday,1
afpeacebuilding,globalpeace,1
afpeacebuilding,karunacenter,1
afpeacebuilding,kids4peace,1
afpeacebuilding,knowtheflipside,1
afpeacebuilding,krocipj,1
afpeacebuilding,listenfirstproj,1
afpeacebuilding,nationalpeaceac,1
afpeacebuilding,nealinp,1
afpeacebuilding,peace_center,1
afpeacebuilding,peace_up_,1
afpeacebuilding,peacealliance,1
afpeacebuilding,peacenewsnet,1
afpeacebuilding,prabha_sankar,1
afpeacebuilding,publicdialoguec,1
afpeacebuilding,seedsofpeace,1
afpeacebuilding,storyconnect,1
afpeacebuilding,tgthrweremember,1
afpeacebuilding,urbanruralact,1
afpeacebuilding,uscpolfuture,1
afpeacebuilding,warprevention,1
afsc_org,afpeacebuilding,1
afsc_org,ckcpj,1
afsc_org,codepink,1
afsc_org,familiesfreedom,1
afsc_org,ijpccincinnati,1
afsc_org,issueonereform,1
afsc_org,jerrymichalski,1
afsc_org,jvplive,1
afsc_org,onbeing,1
afsc_org,peace_center,1
afsc_org,peaceeconomy,1
afsc_org,representus,1
afsc_org,unitedforpeace,1
afsc_org,verainstitute,1
agsaaction,naacp,1
alalibrary,americans4arts,1
alalibrary,apa,1
alalibrary,aspeninstitute,1
alalibrary,beyond_conflict,1
alalibrary,civilgovernment,1
alalibrary,civilitycenter,1
alalibrary,conresglobal,1
alalibrary,createforpeace,1
alalibrary,cspc_dc,1
alalibrary,essentialprtnrs,1
alalibrary,ff_intl,1
alalibrary,givingtuesday,1
alalibrary,globalpeace,1
alalibrary,hdxacademy,1
alalibrary,kidsforpeace,1
alalibrary,knowtheflipside,1
alalibrary,listenfirstproj,1
alalibrary,ncdd,1
alalibrary,nealinp,1
alalibrary,nicdinstitute,1
alalibrary,npvote,1
alalibrary,peace_up_,1
alalibrary,peacealliance,1
alalibrary,peacenewsnet,1
alalibrary,prabha_sankar,1
alalibrary,teachforamerica,1
alalibrary,tgthrweremember,1
alalibrary,urbanruralact,1
alalibrary,uscpolfuture,1
alalibrary,warprevention,1
albertolivas,publicdialoguec,1
alliesincaring,cbipractice,1
alliesincaring,cureviolence,1
alliesincaring,kids4peace,1
alliesincaring,peace_center,1
alliesincaring,seedsofpeace,1
americanproj,beyond_conflict,1
americans4arts,ctzndiscourse,1
americans4arts,givingtuesday,1
americans4arts,knowtheflipside,1
americans4arts,unitedntogether,1
americans4arts,welcomingusa,1
amsolidarity,2thetable,1
amsolidarity,afpeacebuilding,1
amsolidarity,afsc_org,1
amsolidarity,aspeninstitute,1
amsolidarity,braverangels,1
amsolidarity,fairvote,1
amsolidarity,icps_gwu,1
amsolidarity,ivn,1
amsolidarity,naacp,1
amsolidarity,onbeing,1
amsolidarity,qideas,1
amsolidarity,rehumanizeintl,1
amsolidarity,representus,1
amsolidarity,uniteamerica,1
amsolidarity,usapromise,1
andrewgoodmanf,adpaascu,1
andrewgoodmanf,albertolivas,1
andrewgoodmanf,allsidesnow,1
andrewgoodmanf,askbigqs,1
andrewgoodmanf,ballotready,1
andrewgoodmanf,bigtentnation,1
andrewgoodmanf,campusvote,1
andrewgoodmanf,carolinewlee,1
andrewgoodmanf,citizenuniv,1
andrewgoodmanf,civichall,1
andrewgoodmanf,codepink,1
andrewgoodmanf,ctzndiscourse,1
andrewgoodmanf,demworksinc,1
andrewgoodmanf,fairvote,1
andrewgoodmanf,freedomcenter,1
andrewgoodmanf,future500,1
andrewgoodmanf,gencitizen,1
andrewgoodmanf,gennation,1
andrewgoodmanf,givingtuesday,1
andrewgoodmanf,inspire2vote,1
andrewgoodmanf,ivn,1
andrewgoodmanf,knowtheflipside,1
andrewgoodmanf,mactionproject,1
andrewgoodmanf,naacp,1
andrewgoodmanf,nationalcivic,1
andrewgoodmanf,nationbuilder,1
andrewgoodmanf,ncoc,1
andrewgoodmanf,nicdinstitute,1
andrewgoodmanf,npvote,1
andrewgoodmanf,pns_news,1
andrewgoodmanf,representus,1
andrewgoodmanf,studentpirgs,1
andrewgoodmanf,tischcollege,1
andrewgoodmanf,younginvincible,1
annercarroll,givingtuesday,1
annercarroll,storyconnect,1
apa,afsc_org,1
apa,allsidesnow,1
apa,ampublicsquare,1
apa,bigtentnation,1
apa,charlie_mbb,1
apa,essentialprtnrs,1
apa,givingtuesday,1
apa,healthydem,1
apa,hnmcp,1
apa,karunacenter,1
apa,krocipj,1
apa,listenfirstproj,1
apa,livingroomconvo,1
apa,nationalcivic,1
apa,nationalpeaceac,1
apa,ncdd,1
apa,ncoc,1
apa,nicdinstitute,1
apa,nviinstitute,1
apa,peacealliance,1
apa,procon_org,1
apa,villagesquareus,1
apluscolorado,bplboston,1
apluscolorado,harwoodinst,1
apluscolorado,naacp,1
asklistenlearn,andrewgoodmanf,1
asklistenlearn,aspeninstitute,1
asklistenlearn,commongroundcom,1
asklistenlearn,davenportinst,1
asklistenlearn,listenfirstproj,1
